entry_id,volume,chapter,unit,sequence,source_order,korean,chinese,english,entry_kind,pos,pos_zh,origin_type,origin_detail,pronunciation,dictionary_source,dictionary_candidate_count,match_method,english_method,match_confidence,review_status,revision_note
v02-c01-u03-015,2,1,3,38,38,외할머니,外婆,maternal grandmother,lexeme,명사,名,hybrid,外할머니,외ː할머니/웨ː할머니,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c01-u03-016,2,1,3,39,39,이모,姨母,aunt,lexeme,명사,名,hanja,姨母,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c01-u03-017,2,1,3,40,40,이모부,姨夫,uncle,lexeme,명사,名,hanja,姨母夫,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c01-u03-018,2,1,3,41,41,외숙부,舅舅,maternal uncle,lexeme,명사,名,hanja,外叔父,외ː숙뿌/웨ː숙뿌,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c01-u03-019,2,1,3,42,42,외숙모,舅妈,wife of one's maternal uncle,lexeme,명사,名,hanja,外叔母,외ː숭모/웨ː숭모,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c01-u03-020,2,1,3,43,43,디자인,设计,design,lexeme,명사,名,loanword,design,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c01-u03-021,2,1,3,44,44,성격,性格,personality; character,lexeme,명사,名,hanja,性格,성ː껵,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c01-u03-022,2,1,3,45,45,멋있다,帅,nice; stylish; elegant,lexeme,형용사,形,native,,머딛따/머싣따,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c01-u03-023,2,1,3,46,46,풍경,风景,scenery; scene; view,lexeme,명사,名,hanja,風景,,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v02-c01-u03-024,2,1,3,47,47,모으다,攒,save; store; amass; accumulate,lexeme,동사,动,native,,,Korean Basic Dictionary,8,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c01-u04-001,2,1,4,48,48,다녀오다,去 去一趟,go and come back,lexeme,동사,动,native,,,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v02-c01-u04-002,2,1,4,49,49,시골,乡村,rural area; countryside,lexeme,명사,名,native,,,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c01-u04-003,2,1,4,50,50,경치,景色,scenery; scene; view,lexeme,명사,名,hanja,景致,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c01-u04-004,2,1,4,51,51,도시,城市,city,lexeme,명사,名,hanja,都市,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c01-u04-005,2,1,4,52,52,섬,岛,island,lexeme,명사,名,native,,섬ː,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c01-u04-006,2,1,4,53,53,관광지,旅游胜地,tourist attraction,lexeme,명사,名,hanja,觀光地,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c01-u04-007,2,1,4,54,54,유적지,历史遗迹,historic site,lexeme,명사,名,hanja,遺跡地,유적찌,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c01-u04-008,2,1,4,55,55,바닷가,海边,beach; coast; seaside; seashore,lexeme,명사,名,native,,바다까/바닫까,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c01-u04-009,2,1,4,56,56,호주,澳大利亚,Australia,lexeme,명사,名,hanja,濠洲,,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c01-u04-010,2,1,4,57,57,습기,湿气 潮湿,moisture; humidity,lexeme,명사,名,hanja,濕氣,습끼,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c01-u04-011,2,1,4,58,58,항상,总是,always; all the time,lexeme,부사,副,hanja,恒常,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c01-u04-012,2,1,4,59,59,금,金,gold,lexeme,명사,名,hanja,金,,Korean Basic Dictionary,10,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v02-c01-u04-013,2,1,4,60,60,숲,森林,forest,lexeme,명사,名,native,,숩,Korean Basic Dictionary,2,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c01-u04-014,2,1,4,61,61,캥거루,袋鼠,kangaroo,lexeme,명사,名,loanword,kangaroo,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c01-u04-015,2,1,4,62,62,새,鸟,bird,lexeme,명사,名,native,,새ː,Korean Basic Dictionary,8,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c01-u04-016,2,1,4,63,63,위치,位置,location; situation,lexeme,명사,名,hanja,位置,,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v02-c01-u05-001,2,1,5,64,64,관심,关心,interest; attention,lexeme,명사,名,hanja,關心,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c01-u05-002,2,1,5,65,65,관계,关系,relationship,lexeme,명사,名,hanja,關係,관계/관게,Korean Basic Dictionary,6,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v02-c01-u05-003,2,1,5,66,66,촌수,辈分,degree of kinship,lexeme,명사,名,hanja,寸數,촌ː쑤,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c01-u05-004,2,1,5,67,67,방법,方法,way; means; manner,lexeme,명사,名,hanja,方法,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c01-u05-005,2,1,5,68,68,숫자,数字,number; figure,lexeme,명사,名,hanja,數字,수ː짜/숟ː짜,Korean Basic Dictionary,3,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v02-c01-u05-006,2,1,5,69,69,계산하다,计算,calculate,lexeme,동사,动,hybrid,計算하다,계ː산하다/게ː산하다,Korean Basic Dictionary,4,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c01-u05-007,2,1,5,70,70,반대로,相反 反而,on the contrary; conversely,expression,표현,表达,expression,반대(反對),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v02-c02-u01-001,2,2,1,71,71,설렁탕,牛杂碎汤,seolleongtang; ox bone soup,lexeme,명사,名,hybrid,설렁湯,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u01-002,2,2,1,72,72,파,葱,green onion; scallion,lexeme,명사,名,native,,,Korean Basic Dictionary,4,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c02-u01-003,2,2,1,73,73,말다,泡,put in water; put in soup,lexeme,동사,动,native,,,Korean Basic Dictionary,9,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c02-u01-004,2,2,1,74,74,반찬,菜,side dish,lexeme,명사,名,hanja,飯饌,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u01-005,2,2,1,75,75,접시,碟子,plate,lexeme,명사,名,native,,접씨,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v02-c02-u01-006,2,2,1,76,76,덜다,减 盛,reduce,lexeme,동사,动,native,,덜ː다,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v02-c02-u01-007,2,2,1,77,77,넣다,放,put; insert,lexeme,동사,动,native,,너ː타,Korean Basic Dictionary,15,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v02-c02-u01-008,2,2,1,78,78,뿌리다,撒,throw; spray; douse,lexeme,동사,动,native,,,Korean Basic Dictionary,10,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c02-u01-009,2,2,1,79,79,비비다,拌,mix,lexeme,동사,动,native,,,Korean Basic Dictionary,7,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c02-u01-010,2,2,1,80,80,찍다,蘸,dip,lexeme,동사,动,native,,찍따,Korean Basic Dictionary,13,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c02-u01-011,2,2,1,81,81,담다,盛,dish up,lexeme,동사,动,native,,담ː따,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c02-u01-012,2,2,1,82,82,나물,野菜,wild vegetables; wild greens,lexeme,명사,名,native,,,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v02-c02-u01-013,2,2,1,83,83,놓다,放,stop,lexeme,동사,动,native,,노타,Korean Basic Dictionary,29,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v02-c02-u01-014,2,2,1,84,84,계란프라이,煎鸡蛋,fried egg,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v02-c02-u01-015,2,2,1,85,85,참기름,香油,sesame oil,lexeme,명사,名,native,,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u01-016,2,2,1,86,86,고추장,辣椒酱,gochujang; red chili paste,lexeme,명사,名,hybrid,고추醬,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u01-017,2,2,1,87,87,샤브샤브,火锅,shabu-shabu,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v02-c02-u01-018,2,2,1,88,88,한복,韩服,hanbok; traditional Korean clothing,lexeme,명사,名,hanja,韓服,한ː복,Korean Basic Dictionary,1,editorial_override,editorial_override,1.0,verified,保留常用文化词拼写并补充可独立理解的英文说明。
v02-c02-u01-019,2,2,1,89,89,끝내다,结束,complete; finish,lexeme,동사,动,native,,끈내다,Korean Basic Dictionary,3,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v02-c02-u01-020,2,2,1,90,90,밝다,明亮,be light,lexeme,동사,动,native,,박따,Korean Basic Dictionary,12,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v02-c02-u02-001,2,2,2,91,91,유명하다,有名,famous; popular,lexeme,형용사,形,hybrid,有名하다,유ː명하다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u02-002,2,2,2,92,92,닭고기,鸡肉,chicken,lexeme,명사,名,native,,닥꼬기,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u02-003,2,2,2,93,93,채소,蔬菜,vegetable,lexeme,명사,名,hanja,菜蔬,채ː소,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u02-004,2,2,2,94,94,좀,一点儿,a little,lexeme,부사,副,native,,,Korean Basic Dictionary,5,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v02-c02-u02-005,2,2,2,95,95,비빔밥,拌饭,bibimbap; Korean mixed rice dish,lexeme,명사,名,native,,비빔빱,Korean Basic Dictionary,1,editorial_override,editorial_override,1.0,verified,保留常用文化词拼写并补充可独立理解的英文说明。
v02-c02-u02-006,2,2,2,96,96,회,生鱼片 生肉片,raw fish; sashimi,lexeme,명사,名,hanja,膾,회ː/훼ː,Korean Basic Dictionary,3,editorial_override,editorial_override,1.0,verified,회 指生鱼片；原英文 hoe 只是罗马字。
v02-c02-u02-007,2,2,2,97,97,탕수육,糖醋肉,sweet and sour pork,lexeme,명사,名,hanja,糖水肉,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u02-008,2,2,2,98,98,스파게티,意大利面,spaghetti,lexeme,명사,名,loanword,spaghetti,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u02-009,2,2,2,99,99,짬뽕,什锦面,jjamppong; spicy Korean-Chinese noodle soup,lexeme,명사,名,loanword,←champon,,Korean Basic Dictionary,2,editorial_override,editorial_override,1.0,verified,保留菜名罗马字并补充可独立理解的英文说明。
v02-c02-u02-010,2,2,2,100,100,샐러드,沙拉,salad,lexeme,명사,名,loanword,salad,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u02-011,2,2,2,101,101,우동,乌冬面,udon,lexeme,명사,名,loanword,udon[饂飩],,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u02-012,2,2,2,102,102,피자,披萨,pizza,lexeme,명사,名,loanword,pizza,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u02-013,2,2,2,103,103,튀김,油炸食物,fries,lexeme,명사,名,native,,,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c02-u02-014,2,2,2,104,104,잡채,炒粉丝,japchae; stir-fried glass noodles,lexeme,명사,名,hanja,雜菜,,Korean Basic Dictionary,1,editorial_override,editorial_override,1.0,verified,保留菜名罗马字并补充可独立理解的英文说明。
v02-c02-u02-015,2,2,2,105,105,낫토,纳豆,natto; fermented soybeans,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v02-c02-u02-016,2,2,2,106,106,콩,大豆,bean,lexeme,명사,名,native,,,Korean Basic Dictionary,5,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u02-017,2,2,2,107,107,건강,健康,health; wellbeing,lexeme,명사,名,hanja,健康,건ː강,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u02-018,2,2,2,108,108,후추,胡椒,pepper,lexeme,명사,名,native,,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u02-019,2,2,2,109,109,무용,舞蹈,dance,lexeme,명사,名,hanja,舞踊,무ː용,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c02-u03-001,2,2,3,110,110,우선,首先,priority; preference,lexeme,명사,名,hanja,優先,,Korean Basic Dictionary,3,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v02-c02-u03-002,2,2,3,111,111,끓이다,煮 水或汤,heat,lexeme,동사,动,native,,끄리다,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c02-u03-003,2,2,3,112,112,돼지고기,猪肉,pork,lexeme,명사,名,native,,돼ː지고기,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u03-004,2,2,3,113,113,썰다,切,slice; cut,lexeme,동사,动,native,,썰ː다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u03-005,2,2,3,114,114,간,咸淡,saltiness,lexeme,명사,名,native,,,Korean Basic Dictionary,27,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c02-u03-006,2,2,3,115,115,맞추다,调 配,piece together; assemble,lexeme,동사,动,native,,맏추다,Korean Basic Dictionary,11,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v02-c02-u03-007,2,2,3,116,116,굽다,烤,bake; roast; grill,lexeme,동사,动,native,,굽ː따,Korean Basic Dictionary,6,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c02-u03-008,2,2,3,117,117,튀기다,炸,fry,lexeme,동사,动,native,,,Korean Basic Dictionary,6,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c02-u03-009,2,2,3,118,118,볶다,炒,stir-fry,lexeme,동사,动,native,,복따,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c02-u03-010,2,2,3,119,119,삶다,煮 炖食物,boil,lexeme,동사,动,native,,삼ː따,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c02-u03-011,2,2,3,120,120,찌다,蒸,steam,lexeme,동사,动,native,,,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c02-u03-012,2,2,3,121,121,다지다,剁,mince; chop,lexeme,동사,动,native,,,Korean Basic Dictionary,6,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c02-u03-013,2,2,3,122,122,젓다,搅拌,stir,lexeme,동사,动,native,,젇ː따,Korean Basic Dictionary,5,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c02-u03-014,2,2,3,123,123,요리법,烹饪方法,recipe; formula,lexeme,명사,名,hanja,料理法,요리뻡,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c02-u03-015,2,2,3,124,124,설명하다,说明,explain; account for,lexeme,동사,动,hybrid,說明하다,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u03-016,2,2,3,125,125,고기,肉,meat,lexeme,명사,名,native,,,Korean Basic Dictionary,9,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c02-u03-017,2,2,3,126,126,카레,咖喱,curry,lexeme,명사,名,loanword,←curry,,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v02-c02-u03-018,2,2,3,127,127,토마토,西红柿,tomato,lexeme,명사,名,loanword,tomato,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u03-019,2,2,3,128,128,요구르트,酸奶,yogurt,lexeme,명사,名,loanword,yogurt,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u03-020,2,2,3,129,129,면,面,side; face,lexeme,명사,名,hanja,面,면ː,Korean Basic Dictionary,10,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v02-c02-u03-021,2,2,3,130,130,돈가스,炸猪排,pork cutlet,lexeme,명사,名,loanword,←ton[豚]kasu,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u03-022,2,2,3,131,131,부드럽다,松软 柔软 细腻,soft; smooth,lexeme,형용사,形,native,,부드럽따,Korean Basic Dictionary,6,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v02-c02-u03-023,2,2,3,132,132,오리,鸭子,duck,lexeme,명사,名,native,,오ː리,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v02-c02-u03-024,2,2,3,133,133,전병,煎饼,jeonbyeong; crepe,lexeme,명사,名,hanja,煎餠,전ː병,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u03-025,2,2,3,134,134,껍질,皮,skin,lexeme,명사,名,native,,껍찔,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v02-c02-u03-026,2,2,3,135,135,갈비찜,炖排骨,galbijjim; braised short ribs,lexeme,명사,名,native,,,Korean Basic Dictionary,1,editorial_override,editorial_override,1.0,verified,保留菜名罗马字并补充可独立理解的英文说明。
v02-c02-u03-027,2,2,3,136,136,전통,传统,tradition; heritage,lexeme,명사,名,hanja,傳統,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u03-028,2,2,3,137,137,벽,墙,wall,lexeme,명사,名,hanja,壁,,Korean Basic Dictionary,6,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v02-c02-u03-029,2,2,3,138,138,편안하다,舒服,comfortable; being at ease,lexeme,형용사,形,hybrid,便安하다,펴난하다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v02-c02-u04-001,2,2,4,139,139,윗사람,长辈,one's senior,lexeme,명사,名,native,,위싸람/윋싸람,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v02-c02-u04-002,2,2,4,140,140,다른,别的 其他的,different; other,lexeme,관형사,冠,native,,,Korean Basic Dictionary,2,exact_unique_gloss,dictionary_equivalent,0.97,high,
