entry_id,volume,chapter,unit,sequence,source_order,korean,chinese,english,entry_kind,pos,pos_zh,origin_type,origin_detail,pronunciation,dictionary_source,dictionary_candidate_count,match_method,english_method,match_confidence,review_status,revision_note
v05-c01-u01-012,5,1,1,12,12,강의,讲课，讲义,lecture,lexeme,명사,名,hanja,講義,강ː의/강:이,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c01-u01-013,5,1,1,13,13,뉴스,新闻,news,lexeme,명사,名,loanword,news,,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v05-c01-u01-014,5,1,1,14,14,설교,说教，训话,lecture; sermon,lexeme,명사,名,hanja,說敎,,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v05-c01-u01-015,5,1,1,15,15,신문 기사,新闻报道,newspaper article,expression,표현,表达,expression,신문(新聞) + 기사(記事),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v05-c01-u01-016,5,1,1,16,16,칼럼,专栏,column,lexeme,명사,名,loanword,column,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c01-u01-017,5,1,1,17,17,전공 서적,专业书籍,books in one's major,expression,표현,表达,expression,전공(專攻) + 서적(書籍),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v05-c01-u01-018,5,1,1,18,18,논문,论文,dissertation; paper; thesis,lexeme,명사,名,hanja,論文,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c01-u01-019,5,1,1,19,19,평론,评论,critique; criticism; review,lexeme,명사,名,hanja,評論,평ː논,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c01-u01-020,5,1,1,20,20,문학 작품,文学作品,literary work,expression,표현,表达,hanja,文學作品,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c01-u01-021,5,1,1,21,21,개요,概要,outline; summary,lexeme,명사,名,hanja,槪要,개ː요,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c01-u01-022,5,1,1,22,22,소개서,介绍书,letter of introduction,lexeme,명사,名,hanja,紹介書,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c01-u01-023,5,1,1,23,23,감상문,感想文,review,lexeme,명사,名,hanja,感想文,감ː상문,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c01-u01-024,5,1,1,24,24,설명문,说明文,explanatory writing,lexeme,명사,名,hanja,說明文,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c01-u01-025,5,1,1,25,25,논설문,议论文,editorial writing; persuasive writing,lexeme,명사,名,hanja,論說文,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c01-u01-026,5,1,1,26,26,재직하다,在职,work; serve,lexeme,동사,动,hybrid,在職하다,재ː지카다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c01-u01-027,5,1,1,27,27,중산층/부자/거지,中产层、有钱人、乞丐,middle class; rich person; beggar,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c01-u01-028,5,1,1,28,28,불과하다,不过，只不过,only; just; nothing but,lexeme,형용사,形,hybrid,不過하다,,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v05-c01-u01-029,5,1,1,29,29,징병제,征兵制,draft; conscription,lexeme,명사,名,hanja,徵兵制,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c01-u01-030,5,1,1,30,30,배정되다,分配，安排,be assigned; be allotted,lexeme,동사,动,hybrid,配定되다,배ː정되다/배ː정뒈다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c01-u01-031,5,1,1,31,31,망치다,弄坏，糟蹋,ruin; spoil,lexeme,동사,动,native,,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c01-u01-032,5,1,1,32,32,구르다,打滚，滚动,roll,lexeme,동사,动,native,,,Korean Basic Dictionary,7,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v05-c01-u01-033,5,1,1,33,33,연속되다,连续,to be continued,lexeme,동사,动,hybrid,連續되다,연속뙤다/연속뛔다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c01-u02-001,5,1,2,34,34,능통하다,精通,skillful; proficient,lexeme,형용사,形,hybrid,能通하다,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c01-u02-002,5,1,2,35,35,모집하다,招聘，征招,recruit; collect,lexeme,동사,动,hybrid,募集하다,모지파다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c01-u02-003,5,1,2,36,36,지원하다,志愿，报名,apply,lexeme,동사,动,hybrid,志願하다,,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v05-c01-u02-004,5,1,2,37,37,번거롭다,繁杂，复杂,inconvenient; cumbersome,lexeme,형용사,形,native,,번거롭따,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v05-c01-u02-005,5,1,2,38,38,겸손하다,谦虚,humble; modest; unassuming,lexeme,형용사,形,hybrid,謙遜/謙巽하다,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c01-u02-006,5,1,2,39,39,호칭,称呼，称谓,name; title; address,lexeme,명사,名,hanja,呼稱,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c01-u02-007,5,1,2,40,40,주체,主体,owner; key member,lexeme,명사,名,hanja,主體,,Korean Basic Dictionary,5,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v05-c01-u02-008,5,1,2,41,41,객체,客体,object,lexeme,명사,名,hanja,客體,,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v05-c01-u02-009,5,1,2,42,42,체계,体系,system,lexeme,명사,名,hanja,體系,체계/체게,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c01-u02-010,5,1,2,43,43,간혹,偶尔，间或,rare occasion; rare occurrence,lexeme,명사,名,hanja,間或,간ː혹,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v05-c01-u02-011,5,1,2,44,44,꺼림칙하다,悔不该，又后悔又忧虑，心中膈应,feeling uneasy,lexeme,형용사,形,native,,꺼림치카다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c01-u02-012,5,1,2,45,45,짐작하다,推测,estimate,lexeme,동사,动,hybrid,斟酌하다,짐자카다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c01-u02-013,5,1,2,46,46,미루다,推，推迟,delay; put off; postpone,lexeme,동사,动,native,,,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v05-c01-u02-014,5,1,2,47,47,측면,侧面，方面,side,lexeme,명사,名,hanja,側面,층면,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v05-c01-u02-015,5,1,2,48,48,통념,观念,common idea; social convention; conventional wisdom,lexeme,명사,名,hanja,通念,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u01-001,5,2,1,49,49,통계청,统计厅,Statistics Korea,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u01-002,5,2,1,50,50,경쟁,竞争,competition,lexeme,명사,名,hanja,競爭,경ː쟁,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u01-003,5,2,1,51,51,뚫다,穿，钻,dig; pierce; bore,lexeme,동사,动,native,,뚤타,Korean Basic Dictionary,7,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v05-c02-u01-004,5,2,1,52,52,고려하다,考虑,consider,lexeme,동사,动,hybrid,考慮하다,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u01-005,5,2,1,53,53,가치관,价值观,values,lexeme,명사,名,hanja,價値觀,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u01-006,5,2,1,54,54,소신,信念,belief; conviction,lexeme,명사,名,hanja,所信,소ː신,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v05-c02-u01-007,5,2,1,55,55,보람,意义，价值,worth,lexeme,명사,名,native,,,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v05-c02-u01-008,5,2,1,56,56,유형,类型,type; category,lexeme,명사,名,hanja,類型,유ː형,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v05-c02-u01-009,5,2,1,57,57,언어 능력,语言能力,language proficiency; linguistic ability,expression,표현,表达,hanja,言語能力,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u01-010,5,2,1,58,58,수리 능력,数理能力,numerical ability,expression,표현,表达,expression,수리(數理) + 능력(能力),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v05-c02-u01-011,5,2,1,59,59,공간 지각 능력,空间感知能力,spatial perception ability,expression,표현,表达,expression,공간(空間) + 지각(知覺) + 능력(能力),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v05-c02-u01-012,5,2,1,60,60,운동 조절 능력,运动调节能力,motor coordination ability,expression,표현,表达,expression,운동(運動) + 조절(調節) + 능력(能力),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v05-c02-u01-013,5,2,1,61,61,사고형,思考型,thinking type,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u01-014,5,2,1,62,62,행동형,行动型,action-oriented type,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u01-015,5,2,1,63,63,고독형,孤独型,solitary type,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u01-016,5,2,1,64,64,사교형,社交型,sociable type,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u01-017,5,2,1,65,65,냉정형,冷静型,cool-headed type,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u01-018,5,2,1,66,66,흥분형,兴奋型,excitable type,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u01-019,5,2,1,67,67,순종형,顺从型,submissive type,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u01-020,5,2,1,68,68,지배형,支配型,dominant type,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u01-021,5,2,1,69,69,안정형,安定型,stable type,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u01-022,5,2,1,70,70,독립형,独立型,independent type,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u01-023,5,2,1,71,71,이론형,理论型,theoretical type,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u01-024,5,2,1,72,72,경제형,经济型,economic type,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u01-025,5,2,1,73,73,심미형,审美型,aesthetic type,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u01-026,5,2,1,74,74,사회사업형,社会事业型,social-service type,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u01-027,5,2,1,75,75,권력형,权力型,power-oriented type,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u01-028,5,2,1,76,76,종교형,宗教型,religious type,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u01-029,5,2,1,77,77,인도하다,引导,guide,lexeme,동사,动,hybrid,引導하다,,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v05-c02-u01-030,5,2,1,78,78,배치하다,安排,arrange; place,lexeme,동사,动,hybrid,配置하다,배ː치하다,Korean Basic Dictionary,3,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v05-c02-u01-031,5,2,1,79,79,유식하다,有识，有知识,knowledgeable; intelligent,lexeme,형용사,形,hybrid,有識하다,유ː시카다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u01-032,5,2,1,80,80,끔찍하다,可怕,horrible; gruesome,lexeme,형용사,形,native,,끔찌카다,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v05-c02-u01-033,5,2,1,81,81,진리,真理,truth,lexeme,명사,名,hanja,眞理,질리,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u01-034,5,2,1,82,82,탐구하다,探求,search for; investigate; pursue,lexeme,동사,动,hybrid,探究하다,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u01-035,5,2,1,83,83,긍지,荣誉感，骄傲,pride,lexeme,명사,名,hanja,矜持,긍ː지,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u01-036,5,2,1,84,84,비중,比重,weight; importance,lexeme,명사,名,hanja,比重,비ː중,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u01-037,5,2,1,85,85,추구하다,追求,pursue; seek,lexeme,동사,动,hybrid,追求하다,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u01-038,5,2,1,86,86,헌신하다,献身，投身,devote; dedicate; commit,lexeme,동사,动,hybrid,獻身하다,헌ː신하다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u01-039,5,2,1,87,87,숭배하다,崇拜,admire,lexeme,동사,动,hybrid,崇拜하다,,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v05-c02-u01-040,5,2,1,88,88,창의적,创意性的,creation,lexeme,명사,名,hanja,創意的,창ː의적/창ː이적,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v05-c02-u01-041,5,2,1,89,89,친화력,亲和力,sociability; affinity,lexeme,명사,名,hanja,親和力,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u01-042,5,2,1,90,90,성과,成果,result; outcome; product,lexeme,명사,名,hanja,成果,성꽈,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u01-043,5,2,1,91,91,끈질기다,耐用，经久,very tough,lexeme,형용사,形,native,,,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v05-c02-u01-044,5,2,1,92,92,근성,韧性,tenacity,lexeme,명사,名,hanja,根性,,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v05-c02-u01-045,5,2,1,93,93,대처하다,应对，应付,handle; deal with; manage,lexeme,동사,动,hybrid,對處하다,대ː처하다,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u01-046,5,2,1,94,94,자질,资质,talent,lexeme,명사,名,hanja,資質,,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v05-c02-u01-047,5,2,1,95,95,수행,履行,fulfillment; execution,lexeme,명사,名,hanja,遂行,,Korean Basic Dictionary,5,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v05-c02-u01-048,5,2,1,96,96,주도하다,主导,lead,lexeme,동사,动,hybrid,主導하다,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u01-049,5,2,1,97,97,선도하다,先导,lead; guide,lexeme,동사,动,hybrid,先導하다,,Korean Basic Dictionary,2,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v05-c02-u02-001,5,2,2,98,98,동향분석,动向分析,trend analysis,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u02-002,5,2,2,99,99,대형 할인점,大型折扣店,large discount store,expression,표현,表达,expression,대형(大型) + 할인점(割引店),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v05-c02-u02-003,5,2,2,100,100,전문매장,专门卖场,specialty store,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u02-004,5,2,2,101,101,-에 응하다,响应...,respond to; comply with,grammar,표현,表达,grammar,응하다(應하다),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v05-c02-u02-005,5,2,2,102,102,사은품,赠品,appreciation gift; free gift,lexeme,명사,名,hanja,謝恩品,사ː은품,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u02-006,5,2,2,103,103,증정하다,赠送,offer,lexeme,동사,动,hybrid,贈呈하다,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u02-007,5,2,2,104,104,빈틈없다,周到，严谨,not missing,lexeme,형용사,形,native,,빈ː트멉따,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v05-c02-u02-008,5,2,2,105,105,일처리,做事,handling work,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u02-009,5,2,2,106,106,단합 대회,团结大会,team-building event,expression,표현,表达,expression,단합(團合) + 대회(大會),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v05-c02-u02-010,5,2,2,107,107,날을 잡다,定日期,set a date,expression,표현,表达,expression,잡다(固),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v05-c02-u02-011,5,2,2,108,108,부서/팀,部门/组,department; team,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u02-012,5,2,2,109,109,업무,业务,work; task; business,lexeme,명사,名,hanja,業務,엄무,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u02-013,5,2,2,110,110,총무부,总务部,general affairs department,lexeme,명사,名,hanja,總務部,총ː무부,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u02-014,5,2,2,111,111,비품 구입,常备品采购,purchase of supplies,expression,표현,表达,expression,비품(備品) + 구입(購入),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v05-c02-u02-015,5,2,2,112,112,통신 설치,通信装置,communications installation,expression,표현,表达,expression,통신(通信) + 설치(設置),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v05-c02-u02-016,5,2,2,113,113,전반적이다,整个，全盘,be overall; comprehensive,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u02-017,5,2,2,114,114,기획부,企划部,planning department,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u02-018,5,2,2,115,115,경영,经营,management; business administration,lexeme,명사,名,hanja,經營,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u02-019,5,2,2,116,116,전략,战略,strategy; war strategy; battle strategy,lexeme,명사,名,hanja,戰略,절ː략,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v05-c02-u02-020,5,2,2,117,117,기획,企划,planning,lexeme,명사,名,hanja,企劃,기획/기훽,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u02-021,5,2,2,118,118,인사부,人事部,human resources department,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u02-022,5,2,2,119,119,인력,人力,human power; human agency; human strength,lexeme,명사,名,hanja,人力,일력,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v05-c02-u02-023,5,2,2,120,120,양성,养成，培养,fostering; cultivation; building up,lexeme,명사,名,hanja,養成,양ː성,Korean Basic Dictionary,9,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v05-c02-u02-024,5,2,2,121,121,평가,评价,estimation,lexeme,명사,名,hanja,評價,평ː까,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u02-025,5,2,2,122,122,급여,薪资，报酬,wages,lexeme,명사,名,hanja,給與,그벼,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u02-026,5,2,2,123,123,인사,人事,human resources affairs; personnel affairs,lexeme,명사,名,hanja,人事,,Korean Basic Dictionary,6,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v05-c02-u02-027,5,2,2,124,124,관련,关联，和...相关,being related,lexeme,명사,名,hanja,關聯/關連,괄련,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u02-028,5,2,2,125,125,영업부,营业部,sales department,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u02-029,5,2,2,126,126,제품,产品,product,lexeme,명사,名,hanja,製品,제ː품,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u02-030,5,2,2,127,127,판매,销售，贩卖,sale; selling,lexeme,명사,名,hanja,販賣,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u02-031,5,2,2,128,128,자재부,材料部,materials department,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u02-032,5,2,2,129,129,생산,生产,production,lexeme,명사,名,hanja,生産,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u02-033,5,2,2,130,130,자재,材料,material,lexeme,명사,名,hanja,資材,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u02-034,5,2,2,131,131,경리 회계부,会计部,accounting department,expression,표현,表达,expression,경리(經理),,Korean Basic Dictionary,0,component_match,editorial_override,0.42,low,English gloss added by project editorial pass.
v05-c02-u02-035,5,2,2,132,132,비용,费用,cost; expense,lexeme,명사,名,hanja,費用,비ː용,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u02-036,5,2,2,133,133,처리,处理,handling,lexeme,명사,名,hanja,處理,처ː리,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v05-c02-u02-037,5,2,2,134,134,홍보부,宣传组,public relations department,expression,표현,表达,expression,,,,0,unmatched,editorial_override,0.15,low,English gloss added by project editorial pass.
v05-c02-u02-038,5,2,2,135,135,광고,广告,advertisement; publicity,lexeme,명사,名,hanja,廣告,광ː고,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v05-c02-u02-039,5,2,2,136,136,실적,业绩,actual results; accomplishment,lexeme,명사,名,hanja,實績,실쩍,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u02-040,5,2,2,137,137,기피,忌讳，忌避,evading,lexeme,명사,名,hanja,忌避,,Korean Basic Dictionary,1,exact_unique_gloss,dictionary_equivalent,0.97,high,
v05-c02-u02-041,5,2,2,138,138,추진력,促进力，推进力,propulsion power; momentum; thrust,lexeme,명사,名,hanja,推進力,추진녁,Korean Basic Dictionary,2,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v05-c02-u02-042,5,2,2,139,139,사기,士气,morale; fighting spirit,lexeme,명사,名,hanja,士氣,사ː기,Korean Basic Dictionary,3,exact_ranked_gloss,dictionary_equivalent,0.91,high,
v05-c02-u02-043,5,2,2,140,140,해치다,损害，伤害,damage; ruin; spoil,lexeme,동사,动,hybrid,害치다,해ː치다,Korean Basic Dictionary,3,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
v05-c02-u02-044,5,2,2,141,141,배치되다,安排,be arranged; be placed,lexeme,동사,动,hybrid,配置되다,배ː치되다/배ː치뒈다,Korean Basic Dictionary,3,exact_ambiguous_tie,dictionary_equivalent,0.45,low,
